dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
1_ALOI,500,IForest,0.006,1,random,True,0.5375945017182131
1_ALOI,500,IForest,0.006,2,random,True,0.44542955326460476
1_ALOI,500,IForest,0.006,3,random,True,0.42364261168384876
1_ALOI,500,IForest,0.006,4,random,True,0.5109278350515464
1_ALOI,500,IForest,0.006,0,random,False,0.5279037800687285
1_ALOI,500,IForest,0.006,1,random,False,0.5461168384879725
1_ALOI,500,IForest,0.006,2,random,False,0.43477663230240543
1_ALOI,500,IForest,0.006,3,random,False,0.4059106529209622
1_ALOI,500,IForest,0.006,4,random,False,0.546529209621993
1_ALOI,500,IForest,0.006,0,uncertainty,True,0.5534020618556701
1_ALOI,500,IForest,0.006,1,uncertainty,True,0.5145704467353952
1_ALOI,500,IForest,0.006,2,uncertainty,True,0.4103780068728522
1_ALOI,500,IForest,0.006,3,uncertainty,True,0.43917525773195876
1_ALOI,500,IForest,0.006,4,uncertainty,True,0.5052920962199312
1_ALOI,499,IForest,0.006,0,uncertainty,False,0.5578006872852234
1_ALOI,500,IForest,0.006,1,uncertainty,False,0.534020618556701
1_ALOI,500,IForest,0.006,2,uncertainty,False,0.44996563573883164
1_ALOI,500,IForest,0.006,3,uncertainty,False,0.417319587628866
1_ALOI,500,IForest,0.006,4,uncertainty,False,0.5272852233676976
1_ALOI,500,IForest,0.006,0,anomalous,True,0.5316838487972508
1_ALOI,500,IForest,0.006,1,anomalous,True,0.5589003436426117
1_ALOI,500,IForest,0.006,2,anomalous,True,0.4421993127147766
1_ALOI,500,IForest,0.006,3,anomalous,True,0.45278350515463917
1_ALOI,499,IForest,0.006,4,anomalous,True,0.49759450171821307
1_ALOI,500,IForest,0.006,0,anomalous,False,0.5609621993127148
1_ALOI,500,IForest,0.006,1,anomalous,False,0.5259106529209622
1_ALOI,500,IForest,0.006,2,anomalous,False,0.43800687285223366
1_ALOI,500,IForest,0.006,3,anomalous,False,0.41106529209621995
1_ALOI,500,IForest,0.006,4,anomalous,False,0.4945704467353952
1_ALOI,40,IForest,0.006,0,clusters,True,0.403573883161512
1_ALOI,500,IForest,0.006,1,clusters,True,0.5460481099656357
1_ALOI,500,IForest,0.006,2,clusters,True,0.4457044673539519
1_ALOI,500,IForest,0.006,3,clusters,True,0.4231615120274914
1_ALOI,499,IForest,0.006,4,clusters,True,0.5186254295532646
1_ALOI,499,IForest,0.006,0,clusters,False,0.5426804123711341
1_ALOI,500,IForest,0.006,1,clusters,False,0.5356701030927835
1_ALOI,500,IForest,0.006,2,clusters,False,0.46096219931271476
1_ALOI,500,IForest,0.006,3,clusters,False,0.4272164948453608
1_ALOI,499,IForest,0.006,4,clusters,False,0.5309965635738831
1_ALOI,500,IForest,0.008,0,random,True,0.5186254295532646
1_ALOI,500,IForest,0.008,1,random,True,0.5524398625429553
1_ALOI,500,IForest,0.008,2,random,True,0.44384879725085913
1_ALOI,500,IForest,0.008,3,random,True,0.43821305841924396
1_ALOI,500,IForest,0.008,4,random,True,0.5175257731958762
1_ALOI,500,IForest,0.008,0,random,False,0.5341580756013746
1_ALOI,500,IForest,0.008,1,random,False,0.5344329896907216
1_ALOI,500,IForest,0.008,2,random,False,0.4467353951890034
1_ALOI,500,IForest,0.008,3,random,False,0.4180756013745705
