dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
28_pendigits,500,IForest,0.006,1,random,True,0.9641393442622951
28_pendigits,500,IForest,0.006,2,random,True,0.9695110615356014
28_pendigits,500,IForest,0.006,3,random,True,0.913552704963748
28_pendigits,413,IForest,0.006,4,random,True,0.9126231641569066
28_pendigits,500,IForest,0.006,0,random,False,0.9693251533742331
28_pendigits,500,IForest,0.006,1,random,False,0.9740437158469945
28_pendigits,500,IForest,0.006,2,random,False,0.9657928983082358
28_pendigits,500,IForest,0.006,3,random,False,0.9079754601226995
28_pendigits,499,IForest,0.006,4,random,False,0.9644915411786578
28_pendigits,500,IForest,0.006,0,uncertainty,True,0.9700687860197063
28_pendigits,500,IForest,0.006,1,uncertainty,True,0.9707991803278688
28_pendigits,218,IForest,0.006,2,uncertainty,True,0.9276817252277374
28_pendigits,371,IForest,0.006,3,uncertainty,True,0.9951663878044247
28_pendigits,310,IForest,0.006,4,uncertainty,True,0.9577988473693994
28_pendigits,500,IForest,0.006,0,uncertainty,False,0.9542665923034022
28_pendigits,499,IForest,0.006,1,uncertainty,False,0.9846311475409837
28_pendigits,500,IForest,0.006,2,uncertainty,False,0.9512920617215096
28_pendigits,500,IForest,0.006,3,uncertainty,False,0.8910578174381856
28_pendigits,500,IForest,0.006,4,uncertainty,False,0.960773377951292
28_pendigits,205,IForest,0.006,0,anomalous,True,0.9700687860197063
28_pendigits,378,IForest,0.006,1,anomalous,True,0.9685792349726776
28_pendigits,97,IForest,0.006,2,anomalous,True,0.9196876742889013
28_pendigits,500,IForest,0.006,3,anomalous,True,0.9001673173452315
28_pendigits,150,IForest,0.006,4,anomalous,True,0.8611266034578918
28_pendigits,498,IForest,0.006,0,anomalous,False,0.9795501022494888
28_pendigits,499,IForest,0.006,1,anomalous,False,0.9646516393442623
28_pendigits,498,IForest,0.006,2,anomalous,False,0.9604015616285554
28_pendigits,499,IForest,0.006,3,anomalous,False,0.895333705149656
28_pendigits,498,IForest,0.006,4,anomalous,False,0.9758319390221231
28_pendigits,500,IForest,0.006,0,clusters,True,0.9868005205428518
28_pendigits,500,IForest,0.006,1,clusters,True,0.9503073770491802
28_pendigits,500,IForest,0.006,2,clusters,True,0.9592861126603458
28_pendigits,500,IForest,0.006,3,clusters,True,0.9222903885480572
28_pendigits,500,IForest,0.006,4,clusters,True,0.9431121026213051
28_pendigits,500,IForest,0.006,0,clusters,False,0.9453430005577245
28_pendigits,500,IForest,0.006,1,clusters,False,0.9624316939890711
28_pendigits,500,IForest,0.006,2,clusters,False,0.9765755716675961
28_pendigits,500,IForest,0.006,3,clusters,False,0.9353039598438372
28_pendigits,500,IForest,0.006,4,clusters,False,0.966536530953709
28_pendigits,500,IForest,0.008,0,random,True,0.9786205614426473
28_pendigits,500,IForest,0.008,1,random,True,0.9675546448087432
28_pendigits,500,IForest,0.008,2,random,True,0.9687674288901282
28_pendigits,500,IForest,0.008,3,random,True,0.8966350622792341
28_pendigits,413,IForest,0.008,4,random,True,0.9379066741029931
28_pendigits,500,IForest,0.008,0,random,False,0.973786949247072
28_pendigits,500,IForest,0.008,1,random,False,0.9748975409836066
28_pendigits,500,IForest,0.008,2,random,False,0.965978806469604
28_pendigits,500,IForest,0.008,3,random,False,0.891987358245027
28_pendigits,499,IForest,0.008,4,random,False,0.9648633575013943
28_pendigits,391,IForest,0.008,0,uncertainty,True,0.9869864287042202
28_pendigits,370,IForest,0.008,1,uncertainty,True,0.9943647540983607
28_pendigits,500,IForest,0.008,2,uncertainty,True,0.9520356943669828
28_pendigits,500,IForest,0.008,3,uncertainty,True,0.945714816880461
28_pendigits,500,IForest,0.008,4,uncertainty,True,0.9570552147239264
28_pendigits,499,IForest,0.008,0,uncertainty,False,0.9656069901468675
28_pendigits,500,IForest,0.008,1,uncertainty,False,0.9629439890710382
28_pendigits,500,IForest,0.008,2,uncertainty,False,0.9682097044060235
28_pendigits,500,IForest,0.008,3,uncertainty,False,0.9115077151886969
28_pendigits,499,IForest,0.008,4,uncertainty,False,0.9667224391150772
28_pendigits,379,IForest,0.008,0,anomalous,True,0.9951663878044246
28_pendigits,94,IForest,0.008,1,anomalous,True,0.9931693989071038
28_pendigits,93,IForest,0.008,2,anomalous,True,0.9330730619074177
28_pendigits,291,IForest,0.008,3,anomalous,True,0.9334448782301543
28_pendigits,418,IForest,0.008,4,anomalous,True,0.987544153188325
28_pendigits,498,IForest,0.008,0,anomalous,False,0.9730433166015988
28_pendigits,497,IForest,0.008,1,anomalous,False,0.9660177595628416
28_pendigits,498,IForest,0.008,2,anomalous,False,0.9624465514036067
28_pendigits,499,IForest,0.008,3,anomalous,False,0.904443205056702
28_pendigits,498,IForest,0.008,4,anomalous,False,0.9412530210076222
28_pendigits,500,IForest,0.008,0,clusters,True,0.9767614798289644
28_pendigits,500,IForest,0.008,1,clusters,True,0.9622609289617486
28_pendigits,500,IForest,0.008,2,clusters,True,0.9579847555307679
28_pendigits,500,IForest,0.008,3,clusters,True,0.941810745491727
28_pendigits,500,IForest,0.008,4,clusters,True,0.9533370514965607
28_pendigits,500,IForest,0.008,0,clusters,False,0.984941438929169
28_pendigits,500,IForest,0.008,1,clusters,False,0.9533811475409836
28_pendigits,500,IForest,0.008,2,clusters,False,0.9743446737311768
28_pendigits,500,IForest,0.008,3,clusters,False,0.9486893474623536
28_pendigits,500,IForest,0.008,4,clusters,False,0.9576129392080311
28_pendigits,500,IForest,0.01,0,random,True,0.9793641940881205
28_pendigits,500,IForest,0.01,1,random,True,0.9547472677595628
28_pendigits,500,IForest,0.01,2,random,True,0.9654210819854993
28_pendigits,500,IForest,0.01,3,random,True,0.919501766127533
28_pendigits,485,IForest,0.01,4,random,True,0.9568693065625581
28_pendigits,500,IForest,0.01,0,random,False,0.9823387246700129
28_pendigits,500,IForest,0.01,1,random,False,0.9559426229508197
28_pendigits,500,IForest,0.01,2,random,False,0.9570552147239263
28_pendigits,500,IForest,0.01,3,random,False,0.9366053169734152
28_pendigits,499,IForest,0.01,4,random,False,0.9615170105967652
28_pendigits,399,IForest,0.01,0,uncertainty,True,0.9895891429633761
28_pendigits,500,IForest,0.01,1,uncertainty,True,0.9660177595628415
28_pendigits,396,IForest,0.01,2,uncertainty,True,0.9641197248559211
28_pendigits,428,IForest,0.01,3,uncertainty,True,0.973229224762967
28_pendigits,500,IForest,0.01,4,uncertainty,True,0.9485034393009852
28_pendigits,500,IForest,0.01,0,uncertainty,False,0.9771332961517011
28_pendigits,500,IForest,0.01,1,uncertainty,False,0.9585040983606558
28_pendigits,499,IForest,0.01,2,uncertainty,False,0.9622606432422383
28_pendigits,500,IForest,0.01,3,uncertainty,False,0.9152258784160625
