dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
32_shuttle,500,IForest,0.0,0,random,True,0.9990421455938697
32_shuttle,500,IForest,0.0,1,random,True,0.9951508620689655
32_shuttle,500,IForest,0.0,2,random,True,0.9982040229885057
32_shuttle,500,IForest,0.0,3,random,True,0.9977250957854407
32_shuttle,500,IForest,0.0,4,random,True,0.9856920498084292
32_shuttle,500,IForest,0.0,0,random,False,0.9986230842911878
32_shuttle,500,IForest,0.0,1,random,False,0.9871886973180077
32_shuttle,500,IForest,0.0,2,random,False,0.9980842911877394
32_shuttle,500,IForest,0.0,3,random,False,0.9961087164750957
32_shuttle,500,IForest,0.0,4,random,False,0.9838362068965517
32_shuttle,500,IForest,0.0,0,uncertainty,True,0.9989822796934866
32_shuttle,500,IForest,0.0,1,uncertainty,True,0.9916187739463601
32_shuttle,500,IForest,0.0,2,uncertainty,True,0.9985632183908045
32_shuttle,500,IForest,0.0,3,uncertainty,True,0.9984434865900383
32_shuttle,500,IForest,0.0,4,uncertainty,True,0.9851532567049809
32_shuttle,500,IForest,0.0,0,uncertainty,False,0.9968271072796935
32_shuttle,500,IForest,0.0,1,uncertainty,False,0.9896431992337165
32_shuttle,500,IForest,0.0,2,uncertainty,False,0.9987428160919539
32_shuttle,500,IForest,0.0,3,uncertainty,False,0.9977849616858238
32_shuttle,500,IForest,0.0,4,uncertainty,False,0.988625478927203
32_shuttle,500,IForest,0.0,0,anomalous,True,0.999580938697318
32_shuttle,500,IForest,0.0,1,anomalous,True,0.9933548850574713
32_shuttle,500,IForest,0.0,2,anomalous,True,0.9988625478927203
32_shuttle,500,IForest,0.0,3,anomalous,True,0.9980842911877394
32_shuttle,500,IForest,0.0,4,anomalous,True,0.9902418582375478
32_shuttle,500,IForest,0.0,0,anomalous,False,0.9982638888888888
32_shuttle,500,IForest,0.0,1,anomalous,False,0.9894037356321839
32_shuttle,500,IForest,0.0,2,anomalous,False,0.9988026819923372
32_shuttle,500,IForest,0.0,3,anomalous,False,0.997844827586207
32_shuttle,500,IForest,0.0,4,anomalous,False,0.9902418582375478
32_shuttle,500,IForest,0.0,0,clusters,True,0.9989822796934866
32_shuttle,500,IForest,0.0,1,clusters,True,0.9920378352490422
32_shuttle,500,IForest,0.0,2,clusters,True,0.9986230842911877
32_shuttle,500,IForest,0.0,3,clusters,True,0.9972461685823755
32_shuttle,500,IForest,0.0,4,clusters,True,0.9853927203065134
32_shuttle,500,IForest,0.0,0,clusters,False,0.9983836206896551
32_shuttle,500,IForest,0.0,1,clusters,False,0.9882662835249043
32_shuttle,500,IForest,0.0,2,clusters,False,0.9985033524904214
32_shuttle,500,IForest,0.0,3,clusters,False,0.998742816091954
32_shuttle,500,IForest,0.0,4,clusters,False,0.9893438697318008
32_shuttle,500,IForest,0.004,0,random,True,0.9993414750957854
32_shuttle,472,IForest,0.004,1,random,True,0.9898826628352491
32_shuttle,500,IForest,0.004,2,random,True,0.9977250957854407
32_shuttle,500,IForest,0.004,3,random,True,0.9976053639846743
32_shuttle,500,IForest,0.004,4,random,True,0.9933548850574712
32_shuttle,500,IForest,0.004,0,random,False,0.9988625478927202
32_shuttle,499,IForest,0.004,1,random,False,0.9926963601532568
32_shuttle,500,IForest,0.004,2,random,False,0.9980244252873564
32_shuttle,500,IForest,0.004,3,random,False,0.9973659003831418
32_shuttle,500,IForest,0.004,4,random,False,0.9896431992337165
32_shuttle,500,IForest,0.004,0,uncertainty,True,0.9991020114942529
32_shuttle,500,IForest,0.004,1,uncertainty,True,0.9906609195402298
32_shuttle,500,IForest,0.004,2,uncertainty,True,0.9986829501915708
32_shuttle,500,IForest,0.004,3,uncertainty,True,0.9967073754789272
32_shuttle,500,IForest,0.004,4,uncertainty,True,0.9947916666666667
32_shuttle,500,IForest,0.004,0,uncertainty,False,0.9992217432950191
32_shuttle,500,IForest,0.004,1,uncertainty,False,0.9922772988505747
32_shuttle,500,IForest,0.004,2,uncertainty,False,0.9986829501915709
32_shuttle,500,IForest,0.004,3,uncertainty,False,0.9980842911877394
32_shuttle,500,IForest,0.004,4,uncertainty,False,0.9898826628352491
32_shuttle,500,IForest,0.004,0,anomalous,True,0.9997605363984674
32_shuttle,500,IForest,0.004,1,anomalous,True,0.990720785440613
32_shuttle,500,IForest,0.004,2,anomalous,True,0.9989224137931034
32_shuttle,500,IForest,0.004,3,anomalous,True,0.9980244252873562
32_shuttle,500,IForest,0.004,4,anomalous,True,0.9888050766283525
32_shuttle,498,IForest,0.004,0,anomalous,False,0.9979046934865899
32_shuttle,498,IForest,0.004,1,anomalous,False,0.9883261494252873
32_shuttle,498,IForest,0.004,2,anomalous,False,0.9980842911877394
32_shuttle,498,IForest,0.004,3,anomalous,False,0.9997006704980843
32_shuttle,498,IForest,0.004,4,anomalous,False,0.9888050766283524
32_shuttle,466,IForest,0.004,0,clusters,True,0.9994013409961686
32_shuttle,472,IForest,0.004,1,clusters,True,0.9900023946360152
32_shuttle,475,IForest,0.004,2,clusters,True,0.9998802681992337
32_shuttle,499,IForest,0.004,3,clusters,True,0.9990421455938697
32_shuttle,467,IForest,0.004,4,clusters,True,0.9873682950191571
32_shuttle,499,IForest,0.004,0,clusters,False,0.9994612068965517
32_shuttle,499,IForest,0.004,1,clusters,False,0.9900622605363985
32_shuttle,499,IForest,0.004,2,clusters,False,0.9986829501915709
32_shuttle,499,IForest,0.004,3,clusters,False,0.9989822796934866
32_shuttle,499,IForest,0.004,4,clusters,False,0.9877873563218391
32_shuttle,500,IForest,0.006,0,random,True,0.9983836206896552
32_shuttle,472,IForest,0.006,1,random,True,0.9903017241379309
32_shuttle,500,IForest,0.006,2,random,True,0.99790469348659
32_shuttle,500,IForest,0.006,3,random,True,0.9961087164750958
32_shuttle,500,IForest,0.006,4,random,True,0.9906010536398467
32_shuttle,500,IForest,0.006,0,random,False,0.9997605363984674
32_shuttle,499,IForest,0.006,1,random,False,0.9927562260536399
32_shuttle,500,IForest,0.006,2,random,False,0.9981441570881225
32_shuttle,500,IForest,0.006,3,random,False,0.9977849616858238
32_shuttle,500,IForest,0.006,4,random,False,0.9926364942528736
32_shuttle,500,IForest,0.006,0,uncertainty,True,0.9971264367816092
32_shuttle,500,IForest,0.006,1,uncertainty,True,0.9910799808429118
32_shuttle,500,IForest,0.006,2,uncertainty,True,0.9986829501915708
32_shuttle,80,IForest,0.006,3,uncertainty,True,0.9971863026819924
32_shuttle,500,IForest,0.006,4,uncertainty,True,0.9917385057471264
32_shuttle,500,IForest,0.006,0,uncertainty,False,0.9994013409961686
32_shuttle,500,IForest,0.006,1,uncertainty,False,0.9889248084291187
32_shuttle,500,IForest,0.006,2,uncertainty,False,0.9985632183908045
32_shuttle,500,IForest,0.006,3,uncertainty,False,0.9979645593869733
32_shuttle,500,IForest,0.006,4,uncertainty,False,0.9919181034482759
32_shuttle,500,IForest,0.006,0,anomalous,True,0.9968869731800767
32_shuttle,500,IForest,0.006,1,anomalous,True,0.9843151340996169
32_shuttle,500,IForest,0.006,2,anomalous,True,0.9984434865900382
32_shuttle,500,IForest,0.006,3,anomalous,True,0.9973659003831418
32_shuttle,500,IForest,0.006,4,anomalous,True,0.9895234674329503
